               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 143,            0.036303,            0.026338,           0.0077351,             0.80362,             0.85709,             0.85565,             0.59463,            0.026325,            0.015217,             0.01316,            0.005314,            0.005314,            0.005314
                 144,             0.03708,            0.026001,           0.0078082,             0.81256,             0.85319,             0.85877,             0.59327,            0.026418,            0.015267,            0.011918,            0.005281,            0.005281,            0.005281
                 145,            0.036338,            0.025216,           0.0080214,             0.79461,             0.85843,             0.85507,             0.60094,            0.025757,            0.015252,            0.012491,            0.005248,            0.005248,            0.005248
                 146,            0.036173,            0.025291,           0.0078361,             0.79461,             0.84404,             0.84672,             0.58479,            0.026589,            0.015392,            0.013644,            0.005215,            0.005215,            0.005215
                 147,             0.03578,            0.024084,           0.0081284,             0.81027,              0.8486,             0.85431,             0.59381,            0.026581,            0.015268,            0.012337,            0.005182,            0.005182,            0.005182
                 148,            0.035638,            0.025353,           0.0079328,             0.80305,             0.85858,             0.85805,             0.59354,            0.026613,            0.015254,            0.012552,            0.005149,            0.005149,            0.005149
                 149,            0.035346,            0.023717,           0.0078097,             0.80096,             0.86604,             0.85277,             0.59255,            0.026833,            0.015203,            0.012175,            0.005116,            0.005116,            0.005116
                 150,            0.036673,            0.024969,           0.0083071,             0.79426,             0.85871,             0.85863,             0.59738,            0.026055,            0.015159,            0.012202,            0.005083,            0.005083,            0.005083
                 151,            0.035934,            0.025006,           0.0079013,             0.81725,             0.84614,             0.85896,             0.59861,            0.026376,            0.015301,            0.011175,             0.00505,             0.00505,             0.00505
                 152,            0.035112,            0.024431,           0.0078455,             0.79677,             0.85993,             0.85451,             0.58999,            0.026627,             0.01524,            0.012021,            0.005017,            0.005017,            0.005017
