               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  90,            0.040351,            0.026495,            0.011329,             0.77273,             0.83325,             0.82475,              0.5257,            0.029104,            0.015843,             0.01419,            0.007063,            0.007063,            0.007063
                  91,            0.040073,            0.026348,            0.010704,             0.78221,             0.83913,             0.84324,             0.54846,            0.029424,            0.015905,            0.013951,             0.00703,             0.00703,             0.00703
                  92,            0.039821,            0.026484,            0.010684,             0.79065,             0.84218,             0.83669,             0.54126,            0.029135,            0.015783,            0.014216,            0.006997,            0.006997,            0.006997
                  93,            0.039504,             0.02602,            0.010093,             0.78345,             0.82477,             0.83383,             0.54379,            0.028306,            0.015908,             0.01362,            0.006964,            0.006964,            0.006964
                  94,            0.039683,            0.026821,            0.010382,             0.79989,             0.85335,              0.8473,             0.54849,            0.029412,            0.015732,             0.01308,            0.006931,            0.006931,            0.006931
                  95,            0.040193,             0.02735,            0.010488,             0.78448,             0.83665,             0.84147,             0.55683,            0.028696,            0.015812,            0.012558,            0.006898,            0.006898,            0.006898
                  96,            0.040247,             0.02699,           0.0098691,             0.79856,             0.83985,             0.84502,             0.55051,            0.028734,            0.015833,            0.013842,            0.006865,            0.006865,            0.006865
                  97,            0.039133,            0.026457,            0.010236,             0.80331,             0.85467,             0.84618,             0.55799,            0.028232,            0.015656,            0.012699,            0.006832,            0.006832,            0.006832
                  98,            0.039525,            0.026659,           0.0099994,             0.79825,             0.84341,             0.84461,              0.5564,            0.028856,            0.015739,            0.013134,            0.006799,            0.006799,            0.006799
                  99,            0.038825,            0.025646,            0.010396,             0.78756,             0.84362,             0.84768,             0.56283,            0.028537,            0.015668,            0.013416,            0.006766,            0.006766,            0.006766
                 100,            0.039466,            0.027015,           0.0099969,             0.79482,             0.82023,             0.84061,             0.55138,            0.028172,            0.015745,            0.014192,            0.006733,            0.006733,            0.006733
                 101,            0.039262,            0.026571,            0.010006,             0.79661,             0.84675,             0.84777,             0.55455,            0.029204,            0.015766,            0.012981,              0.0067,              0.0067,              0.0067
                 102,            0.039228,            0.027215,           0.0096612,             0.78483,             0.84813,             0.84559,              0.5542,            0.029005,            0.015762,            0.013895,            0.006667,            0.006667,            0.006667
                 103,             0.03878,            0.026385,           0.0098811,             0.80332,             0.84302,             0.84454,             0.55015,            0.028662,            0.015729,            0.013684,            0.006634,            0.006634,            0.006634
                 104,            0.039327,             0.02579,           0.0098556,             0.78171,             0.86802,             0.84421,             0.55731,            0.027915,            0.015743,            0.013913,            0.006601,            0.006601,            0.006601
